"Notes"	"Age"	"Age Code"	"State"	"State Code"	"Year"	"Year Code"	Projected Populations
	"15 years"	"15"	"Mississippi"	"28"	"2013"	"2013"	40883
	"15 years"	"15"	"Mississippi"	"28"	"2014"	"2014"	41252
	"15 years"	"15"	"Mississippi"	"28"	"2015"	"2015"	41973
	"15 years"	"15"	"Mississippi"	"28"	"2016"	"2016"	43937
	"15 years"	"15"	"Mississippi"	"28"	"2017"	"2017"	43166
	"15 years"	"15"	"Mississippi"	"28"	"2018"	"2018"	44009
	"15 years"	"15"	"Mississippi"	"28"	"2019"	"2019"	43588
	"15 years"	"15"	"Mississippi"	"28"	"2020"	"2020"	43263
	"15 years"	"15"	"Missouri"	"29"	"2011"	"2011"	77765
	"15 years"	"15"	"Missouri"	"29"	"2012"	"2012"	76623
	"15 years"	"15"	"Missouri"	"29"	"2013"	"2013"	77498
	"15 years"	"15"	"Missouri"	"29"	"2014"	"2014"	77761
	"15 years"	"15"	"Missouri"	"29"	"2015"	"2015"	77943
	"15 years"	"15"	"Missouri"	"29"	"2016"	"2016"	79314
	"15 years"	"15"	"Missouri"	"29"	"2017"	"2017"	79129
	"15 years"	"15"	"Missouri"	"29"	"2018"	"2018"	80386
	"15 years"	"15"	"Missouri"	"29"	"2019"	"2019"	80616
	"15 years"	"15"	"Missouri"	"29"	"2020"	"2020"	80961
	"15 years"	"15"	"Montana"	"30"	"2011"	"2011"	11470
	"15 years"	"15"	"Montana"	"30"	"2012"	"2012"	11282
	"15 years"	"15"	"Montana"	"30"	"2013"	"2013"	11272
	"15 years"	"15"	"Montana"	"30"	"2014"	"2014"	11479
	"15 years"	"15"	"Montana"	"30"	"2015"	"2015"	11440
	"15 years"	"15"	"Montana"	"30"	"2016"	"2016"	11459
	"15 years"	"15"	"Montana"	"30"	"2017"	"2017"	11608
	"15 years"	"15"	"Montana"	"30"	"2018"	"2018"	11601
	"15 years"	"15"	"Montana"	"30"	"2019"	"2019"	11801
	"15 years"	"15"	"Montana"	"30"	"2020"	"2020"	11953
	"15 years"	"15"	"Nebraska"	"31"	"2011"	"2011"	23883
	"15 years"	"15"	"Nebraska"	"31"	"2012"	"2012"	23569
	"15 years"	"15"	"Nebraska"	"31"	"2013"	"2013"	23541
	"15 years"	"15"	"Nebraska"	"31"	"2014"	"2014"	24070
	"15 years"	"15"	"Nebraska"	"31"	"2015"	"2015"	24229
	"15 years"	"15"	"Nebraska"	"31"	"2016"	"2016"	24829
	"15 years"	"15"	"Nebraska"	"31"	"2017"	"2017"	25160
	"15 years"	"15"	"Nebraska"	"31"	"2018"	"2018"	25517
	"15 years"	"15"	"Nebraska"	"31"	"2019"	"2019"	25492
	"15 years"	"15"	"Nebraska"	"31"	"2020"	"2020"	25526
	"15 years"	"15"	"Nevada"	"32"	"2011"	"2011"	35872
	"15 years"	"15"	"Nevada"	"32"	"2012"	"2012"	35952
	"15 years"	"15"	"Nevada"	"32"	"2013"	"2013"	36110
	"15 years"	"15"	"Nevada"	"32"	"2014"	"2014"	37077
	"15 years"	"15"	"Nevada"	"32"	"2015"	"2015"	37800
	"15 years"	"15"	"Nevada"	"32"	"2016"	"2016"	39385
	"15 years"	"15"	"Nevada"	"32"	"2017"	"2017"	40683
	"15 years"	"15"	"Nevada"	"32"	"2018"	"2018"	41392
	"15 years"	"15"	"Nevada"	"32"	"2019"	"2019"	41924
	"15 years"	"15"	"Nevada"	"32"	"2020"	"2020"	42925
	"15 years"	"15"	"New Hampshire"	"33"	"2011"	"2011"	17348
	"15 years"	"15"	"New Hampshire"	"33"	"2012"	"2012"	17076
	"15 years"	"15"	"New Hampshire"	"33"	"2013"	"2013"	16879
	"15 years"	"15"	"New Hampshire"	"33"	"2014"	"2014"	16796
	"15 years"	"15"	"New Hampshire"	"33"	"2015"	"2015"	16564
	"15 years"	"15"	"New Hampshire"	"33"	"2016"	"2016"	16932
	"15 years"	"15"	"New Hampshire"	"33"	"2017"	"2017"	16976
	"15 years"	"15"	"New Hampshire"	"33"	"2018"	"2018"	17234
	"15 years"	"15"	"New Hampshire"	"33"	"2019"	"2019"	17235
	"15 years"	"15"	"New Hampshire"	"33"	"2020"	"2020"	17396
	"15 years"	"15"	"New Jersey"	"34"	"2011"	"2011"	112721
	"15 years"	"15"	"New Jersey"	"34"	"2012"	"2012"	110183
	"15 years"	"15"	"New Jersey"	"34"	"2013"	"2013"	109061
	"15 years"	"15"	"New Jersey"	"34"	"2014"	"2014"	109127
	"15 years"	"15"	"New Jersey"	"34"	"2015"	"2015"	109349
	"15 years"	"15"	"New Jersey"	"34"	"2016"	"2016"	110821
	"15 years"	"15"	"New Jersey"	"34"	"2017"	"2017"	113072
	"15 years"	"15"	"New Jersey"	"34"	"2018"	"2018"	113229
	"15 years"	"15"	"New Jersey"	"34"	"2019"	"2019"	112654
	"15 years"	"15"	"New Jersey"	"34"	"2020"	"2020"	112369
	"15 years"	"15"	"New Mexico"	"35"	"2011"	"2011"	24851
	"15 years"	"15"	"New Mexico"	"35"	"2012"	"2012"	24030
	"15 years"	"15"	"New Mexico"	"35"	"2013"	"2013"	23864
	"15 years"	"15"	"New Mexico"	"35"	"2014"	"2014"	24151
	"15 years"	"15"	"New Mexico"	"35"	"2015"	"2015"	24074
	"15 years"	"15"	"New Mexico"	"35"	"2016"	"2016"	24255
	"15 years"	"15"	"New Mexico"	"35"	"2017"	"2017"	24648
	"15 years"	"15"	"New Mexico"	"35"	"2018"	"2018"	24545
	"15 years"	"15"	"New Mexico"	"35"	"2019"	"2019"	25081
	"15 years"	"15"	"New Mexico"	"35"	"2020"	"2020"	25483
	"15 years"	"15"	"New York"	"36"	"2011"	"2011"	249028
	"15 years"	"15"	"New York"	"36"	"2012"	"2012"	238393
	"15 years"	"15"	"New York"	"36"	"2013"	"2013"	232564
	"15 years"	"15"	"New York"	"36"	"2014"	"2014"	230134
	"15 years"	"15"	"New York"	"36"	"2015"	"2015"	230490
	"15 years"	"15"	"New York"	"36"	"2016"	"2016"	241063
	"15 years"	"15"	"New York"	"36"	"2017"	"2017"	238266
	"15 years"	"15"	"New York"	"36"	"2018"	"2018"	236146
	"15 years"	"15"	"New York"	"36"	"2019"	"2019"	235160
	"15 years"	"15"	"New York"	"36"	"2020"	"2020"	234707
	"15 years"	"15"	"North Carolina"	"37"	"2011"	"2011"	125427
	"15 years"	"15"	"North Carolina"	"37"	"2012"	"2012"	125461
	"15 years"	"15"	"North Carolina"	"37"	"2013"	"2013"	127635
	"15 years"	"15"	"North Carolina"	"37"	"2014"	"2014"	130902
	"15 years"	"15"	"North Carolina"	"37"	"2015"	"2015"	134628
	"15 years"	"15"	"North Carolina"	"37"	"2016"	"2016"	142551
	"15 years"	"15"	"North Carolina"	"37"	"2017"	"2017"	141495
	"15 years"	"15"	"North Carolina"	"37"	"2018"	"2018"	142701
	"15 years"	"15"	"North Carolina"	"37"	"2019"	"2019"	143486
	"15 years"	"15"	"North Carolina"	"37"	"2020"	"2020"	144702
	"15 years"	"15"	"North Dakota"	"38"	"2011"	"2011"	8506
	"15 years"	"15"	"North Dakota"	"38"	"2012"	"2012"	8271
	"15 years"	"15"	"North Dakota"	"38"	"2013"	"2013"	8188
	"15 years"	"15"	"North Dakota"	"38"	"2014"	"2014"	7967
	"15 years"	"15"	"North Dakota"	"38"	"2015"	"2015"	7877
	"15 years"	"15"	"North Dakota"	"38"	"2016"	"2016"	7748
	"15 years"	"15"	"North Dakota"	"38"	"2017"	"2017"	7856
	"15 years"	"15"	"North Dakota"	"38"	"2018"	"2018"	7934
	"15 years"	"15"	"North Dakota"	"38"	"2019"	"2019"	8071
	"15 years"	"15"	"North Dakota"	"38"	"2020"	"2020"	8109
	"15 years"	"15"	"Ohio"	"39"	"2011"	"2011"	152567
	"15 years"	"15"	"Ohio"	"39"	"2012"	"2012"	148545
	"15 years"	"15"	"Ohio"	"39"	"2013"	"2013"	148575
	"15 years"	"15"	"Ohio"	"39"	"2014"	"2014"	148715
	"15 years"	"15"	"Ohio"	"39"	"2015"	"2015"	149360
	"15 years"	"15"	"Ohio"	"39"	"2016"	"2016"	152537
	"15 years"	"15"	"Ohio"	"39"	"2017"	"2017"	149983
	"15 years"	"15"	"Ohio"	"39"	"2018"	"2018"	149198
	"15 years"	"15"	"Ohio"	"39"	"2019"	"2019"	148834
	"15 years"	"15"	"Ohio"	"39"	"2020"	"2020"	148827
	"15 years"	"15"	"Oklahoma"	"40"	"2011"	"2011"	48281
	"15 years"	"15"	"Oklahoma"	"40"	"2012"	"2012"	48555
	"15 years"	"15"	"Oklahoma"	"40"	"2013"	"2013"	49334
	"15 years"	"15"	"Oklahoma"	"40"	"2014"	"2014"	49629
	"15 years"	"15"	"Oklahoma"	"40"	"2015"	"2015"	49758
	"15 years"	"15"	"Oklahoma"	"40"	"2016"	"2016"	50699
	"15 years"	"15"	"Oklahoma"	"40"	"2017"	"2017"	51622
	"15 years"	"15"	"Oklahoma"	"40"	"2018"	"2018"	53125
	"15 years"	"15"	"Oklahoma"	"40"	"2019"	"2019"	53199
	"15 years"	"15"	"Oklahoma"	"40"	"2020"	"2020"	53374
	"15 years"	"15"	"Oregon"	"41"	"2011"	"2011"	46907
	"15 years"	"15"	"Oregon"	"41"	"2012"	"2012"	46901
	"15 years"	"15"	"Oregon"	"41"	"2013"	"2013"	46803
	"15 years"	"15"	"Oregon"	"41"	"2014"	"2014"	47394
	"15 years"	"15"	"Oregon"	"41"	"2015"	"2015"	48151
	"15 years"	"15"	"Oregon"	"41"	"2016"	"2016"	48783
	"15 years"	"15"	"Oregon"	"41"	"2017"	"2017"	48791
	"15 years"	"15"	"Oregon"	"41"	"2018"	"2018"	48577
	"15 years"	"15"	"Oregon"	"41"	"2019"	"2019"	49577
	"15 years"	"15"	"Oregon"	"41"	"2020"	"2020"	50716
	"15 years"	"15"	"Pennsylvania"	"42"	"2011"	"2011"	158976
	"15 years"	"15"	"Pennsylvania"	"42"	"2012"	"2012"	153760
	"15 years"	"15"	"Pennsylvania"	"42"	"2013"	"2013"	151946
	"15 years"	"15"	"Pennsylvania"	"42"	"2014"	"2014"	152015
	"15 years"	"15"	"Pennsylvania"	"42"	"2015"	"2015"	152253
	"15 years"	"15"	"Pennsylvania"	"42"	"2016"	"2016"	154761
	"15 years"	"15"	"Pennsylvania"	"42"	"2017"	"2017"	152751
	"15 years"	"15"	"Pennsylvania"	"42"	"2018"	"2018"	151656
	"15 years"	"15"	"Pennsylvania"	"42"	"2019"	"2019"	152152
	"15 years"	"15"	"Pennsylvania"	"42"	"2020"	"2020"	152650
	"15 years"	"15"	"Rhode Island"	"44"	"2011"	"2011"	15313
	"15 years"	"15"	"Rhode Island"	"44"	"2012"	"2012"	14959
	"15 years"	"15"	"Rhode Island"	"44"	"2013"	"2013"	14782
	"15 years"	"15"	"Rhode Island"	"44"	"2014"	"2014"	14579
	"15 years"	"15"	"Rhode Island"	"44"	"2015"	"2015"	14218
	"15 years"	"15"	"Rhode Island"	"44"	"2016"	"2016"	14356
	"15 years"	"15"	"Rhode Island"	"44"	"2017"	"2017"	14241
	"15 years"	"15"	"Rhode Island"	"44"	"2018"	"2018"	14313
	"15 years"	"15"	"Rhode Island"	"44"	"2019"	"2019"	14265
	"15 years"	"15"	"Rhode Island"	"44"	"2020"	"2020"	14316
	"15 years"	"15"	"South Carolina"	"45"	"2011"	"2011"	58149
	"15 years"	"15"	"South Carolina"	"45"	"2012"	"2012"	57472
	"15 years"	"15"	"South Carolina"	"45"	"2013"	"2013"	58014
	"15 years"	"15"	"South Carolina"	"45"	"2014"	"2014"	58731
	"15 years"	"15"	"South Carolina"	"45"	"2015"	"2015"	60069
	"15 years"	"15"	"South Carolina"	"45"	"2016"	"2016"	62356
	"15 years"	"15"	"South Carolina"	"45"	"2017"	"2017"	61804
	"15 years"	"15"	"South Carolina"	"45"	"2018"	"2018"	61724
	"15 years"	"15"	"South Carolina"	"45"	"2019"	"2019"	61805
	"15 years"	"15"	"South Carolina"	"45"	"2020"	"2020"	61990
	"15 years"	"15"	"South Dakota"	"46"	"2011"	"2011"	10604
	"15 years"	"15"	"South Dakota"	"46"	"2012"	"2012"	10476
	"15 years"	"15"	"South Dakota"	"46"	"2013"	"2013"	10388
	"15 years"	"15"	"South Dakota"	"46"	"2014"	"2014"	10702
	"15 years"	"15"	"South Dakota"	"46"	"2015"	"2015"	10670
	"15 years"	"15"	"South Dakota"	"46"	"2016"	"2016"	10667
	"15 years"	"15"	"South Dakota"	"46"	"2017"	"2017"	10738
	"15 years"	"15"	"South Dakota"	"46"	"2018"	"2018"	10747
	"15 years"	"15"	"South Dakota"	"46"	"2019"	"2019"	10812
	"15 years"	"15"	"South Dakota"	"46"	"2020"	"2020"	10921
	"15 years"	"15"	"Tennessee"	"47"	"2011"	"2011"	82074
	"15 years"	"15"	"Tennessee"	"47"	"2012"	"2012"	81220
	"15 years"	"15"	"Tennessee"	"47"	"2013"	"2013"	82244
	"15 years"	"15"	"Tennessee"	"47"	"2014"	"2014"	83625
	"15 years"	"15"	"Tennessee"	"47"	"2015"	"2015"	84904
	"15 years"	"15"	"Tennessee"	"47"	"2016"	"2016"	88026
	"15 years"	"15"	"Tennessee"	"47"	"2017"	"2017"	87519
	"15 years"	"15"	"Tennessee"	"47"	"2018"	"2018"	88425
	"15 years"	"15"	"Tennessee"	"47"	"2019"	"2019"	88616
	"15 years"	"15"	"Tennessee"	"47"	"2020"	"2020"	89036
	"15 years"	"15"	"Texas"	"48"	"2011"	"2011"	342462
	"15 years"	"15"	"Texas"	"48"	"2012"	"2012"	340925
	"15 years"	"15"	"Texas"	"48"	"2013"	"2013"	342747
	"15 years"	"15"	"Texas"	"48"	"2014"	"2014"	348756
	"15 years"	"15"	"Texas"	"48"	"2015"	"2015"	361831
	"15 years"	"15"	"Texas"	"48"	"2016"	"2016"	386466
	"15 years"	"15"	"Texas"	"48"	"2017"	"2017"	395421
	"15 years"	"15"	"Texas"	"48"	"2018"	"2018"	405793
	"15 years"	"15"	"Texas"	"48"	"2019"	"2019"	413390
	"15 years"	"15"	"Texas"	"48"	"2020"	"2020"	420945
	"15 years"	"15"	"Utah"	"49"	"2011"	"2011"	44105
	"15 years"	"15"	"Utah"	"49"	"2012"	"2012"	44849
	"15 years"	"15"	"Utah"	"49"	"2013"	"2013"	45665
	"15 years"	"15"	"Utah"	"49"	"2014"	"2014"	47322
	"15 years"	"15"	"Utah"	"49"	"2015"	"2015"	48975
	"15 years"	"15"	"Utah"	"49"	"2016"	"2016"	49906
	"15 years"	"15"	"Utah"	"49"	"2017"	"2017"	50852
	"15 years"	"15"	"Utah"	"49"	"2018"	"2018"	50727
	"15 years"	"15"	"Utah"	"49"	"2019"	"2019"	51289
	"15 years"	"15"	"Utah"	"49"	"2020"	"2020"	51851
	"15 years"	"15"	"Vermont"	"50"	"2011"	"2011"	8155
	"15 years"	"15"	"Vermont"	"50"	"2012"	"2012"	7945
	"15 years"	"15"	"Vermont"	"50"	"2013"	"2013"	7782
	"15 years"	"15"	"Vermont"	"50"	"2014"	"2014"	7832
	"15 years"	"15"	"Vermont"	"50"	"2015"	"2015"	7683
	"15 years"	"15"	"Vermont"	"50"	"2016"	"2016"	7755
	"15 years"	"15"	"Vermont"	"50"	"2017"	"2017"	7428
	"15 years"	"15"	"Vermont"	"50"	"2018"	"2018"	7197
	"15 years"	"15"	"Vermont"	"50"	"2019"	"2019"	7431
	"15 years"	"15"	"Vermont"	"50"	"2020"	"2020"	7520
	"15 years"	"15"	"Virginia"	"51"	"2011"	"2011"	102970
	"15 years"	"15"	"Virginia"	"51"	"2012"	"2012"	102350
	"15 years"	"15"	"Virginia"	"51"	"2013"	"2013"	102479
	"15 years"	"15"	"Virginia"	"51"	"2014"	"2014"	104206
	"15 years"	"15"	"Virginia"	"51"	"2015"	"2015"	106037
	"15 years"	"15"	"Virginia"	"51"	"2016"	"2016"	111378
	"15 years"	"15"	"Virginia"	"51"	"2017"	"2017"	111801
	"15 years"	"15"	"Virginia"	"51"	"2018"	"2018"	112913
	"15 years"	"15"	"Virginia"	"51"	"2019"	"2019"	113787
	"15 years"	"15"	"Virginia"	"51"	"2020"	"2020"	114838
	"15 years"	"15"	"Washington"	"53"	"2011"	"2011"	82569
	"15 years"	"15"	"Washington"	"53"	"2012"	"2012"	82010
	"15 years"	"15"	"Washington"	"53"	"2013"	"2013"	82226
	"15 years"	"15"	"Washington"	"53"	"2014"	"2014"	82367
	"15 years"	"15"	"Washington"	"53"	"2015"	"2015"	82519
	"15 years"	"15"	"Washington"	"53"	"2016"	"2016"	83686
	"15 years"	"15"	"Washington"	"53"	"2017"	"2017"	83219
	"15 years"	"15"	"Washington"	"53"	"2018"	"2018"	82661
	"15 years"	"15"	"Washington"	"53"	"2019"	"2019"	84233
	"15 years"	"15"	"Washington"	"53"	"2020"	"2020"	86114
	"15 years"	"15"	"West Virginia"	"54"	"2011"	"2011"	21609
	"15 years"	"15"	"West Virginia"	"54"	"2012"	"2012"	21217
	"15 years"	"15"	"West Virginia"	"54"	"2013"	"2013"	21120
	"15 years"	"15"	"West Virginia"	"54"	"2014"	"2014"	21337
	"15 years"	"15"	"West Virginia"	"54"	"2015"	"2015"	21755
	"15 years"	"15"	"West Virginia"	"54"	"2016"	"2016"	21820
	"15 years"	"15"	"West Virginia"	"54"	"2017"	"2017"	21811
	"15 years"	"15"	"West Virginia"	"54"	"2018"	"2018"	22222
	"15 years"	"15"	"West Virginia"	"54"	"2019"	"2019"	22311
	"15 years"	"15"	"West Virginia"	"54"	"2020"	"2020"	21968
	"15 years"	"15"	"Wisconsin"	"55"	"2011"	"2011"	73056
	"15 years"	"15"	"Wisconsin"	"55"	"2012"	"2012"	71997
	"15 years"	"15"	"Wisconsin"	"55"	"2013"	"2013"	71882
	"15 years"	"15"	"Wisconsin"	"55"	"2014"	"2014"	72764
	"15 years"	"15"	"Wisconsin"	"55"	"2015"	"2015"	73079
	"15 years"	"15"	"Wisconsin"	"55"	"2016"	"2016"	73537
	"15 years"	"15"	"Wisconsin"	"55"	"2017"	"2017"	73478
	"15 years"	"15"	"Wisconsin"	"55"	"2018"	"2018"	72659
	"15 years"	"15"	"Wisconsin"	"55"	"2019"	"2019"	73056
	"15 years"	"15"	"Wisconsin"	"55"	"2020"	"2020"	73736
	"15 years"	"15"	"Wyoming"	"56"	"2011"	"2011"	6101
	"15 years"	"15"	"Wyoming"	"56"	"2012"	"2012"	6125
	"15 years"	"15"	"Wyoming"	"56"	"2013"	"2013"	6142
	"15 years"	"15"	"Wyoming"	"56"	"2014"	"2014"	6256
	"15 years"	"15"	"Wyoming"	"56"	"2015"	"2015"	6187
	"15 years"	"15"	"Wyoming"	"56"	"2016"	"2016"	6114
	"15 years"	"15"	"Wyoming"	"56"	"2017"	"2017"	6303
	"15 years"	"15"	"Wyoming"	"56"	"2018"	"2018"	6432
	"15 years"	"15"	"Wyoming"	"56"	"2019"	"2019"	6494
	"15 years"	"15"	"Wyoming"	"56"	"2020"	"2020"	6536
	"16 years"	"16"	"Alabama"	"01"	"2011"	"2011"	61176
	"16 years"	"16"	"Alabama"	"01"	"2012"	"2012"	60517
	"16 years"	"16"	"Alabama"	"01"	"2013"	"2013"	59958
	"16 years"	"16"	"Alabama"	"01"	"2014"	"2014"	60113
	"16 years"	"16"	"Alabama"	"01"	"2015"	"2015"	60450
	"16 years"	"16"	"Alabama"	"01"	"2016"	"2016"	61625
	"16 years"	"16"	"Alabama"	"01"	"2017"	"2017"	64147
	"16 years"	"16"	"Alabama"	"01"	"2018"	"2018"	61842
	"16 years"	"16"	"Alabama"	"01"	"2019"	"2019"	61678
	"16 years"	"16"	"Alabama"	"01"	"2020"	"2020"	61737
	"16 years"	"16"	"Alaska"	"02"	"2011"	"2011"	9289
	"16 years"	"16"	"Alaska"	"02"	"2012"	"2012"	9062
	"16 years"	"16"	"Alaska"	"02"	"2013"	"2013"	8809
	"16 years"	"16"	"Alaska"	"02"	"2014"	"2014"	8774
	"16 years"	"16"	"Alaska"	"02"	"2015"	"2015"	8843
	"16 years"	"16"	"Alaska"	"02"	"2016"	"2016"	8927
	"16 years"	"16"	"Alaska"	"02"	"2017"	"2017"	9405
	"16 years"	"16"	"Alaska"	"02"	"2018"	"2018"	9463
	"16 years"	"16"	"Alaska"	"02"	"2019"	"2019"	9274
	"16 years"	"16"	"Alaska"	"02"	"2020"	"2020"	9735
	"16 years"	"16"	"Arizona"	"04"	"2011"	"2011"	89946
	"16 years"	"16"	"Arizona"	"04"	"2012"	"2012"	90297
	"16 years"	"16"	"Arizona"	"04"	"2013"	"2013"	90327
	"16 years"	"16"	"Arizona"	"04"	"2014"	"2014"	90944
	"16 years"	"16"	"Arizona"	"04"	"2015"	"2015"	93214
	"16 years"	"16"	"Arizona"	"04"	"2016"	"2016"	95854
	"16 years"	"16"	"Arizona"	"04"	"2017"	"2017"	101934
	"16 years"	"16"	"Arizona"	"04"	"2018"	"2018"	104250
	"16 years"	"16"	"Arizona"	"04"	"2019"	"2019"	107864
	"16 years"	"16"	"Arizona"	"04"	"2020"	"2020"	110581
	"16 years"	"16"	"Arkansas"	"05"	"2011"	"2011"	38049
	"16 years"	"16"	"Arkansas"	"05"	"2012"	"2012"	38770
	"16 years"	"16"	"Arkansas"	"05"	"2013"	"2013"	38823
	"16 years"	"16"	"Arkansas"	"05"	"2014"	"2014"	38996
	"16 years"	"16"	"Arkansas"	"05"	"2015"	"2015"	39246
	"16 years"	"16"	"Arkansas"	"05"	"2016"	"2016"	39736
	"16 years"	"16"	"Arkansas"	"05"	"2017"	"2017"	40489
	"16 years"	"16"	"Arkansas"	"05"	"2018"	"2018"	40508
	"16 years"	"16"	"Arkansas"	"05"	"2019"	"2019"	41709
	"16 years"	"16"	"Arkansas"	"05"	"2020"	"2020"	41698
	"16 years"	"16"	"California"	"06"	"2011"	"2011"	536177
	"16 years"	"16"	"California"	"06"	"2012"	"2012"	521803
	"16 years"	"16"	"California"	"06"	"2013"	"2013"	500153
	"16 years"	"16"	"California"	"06"	"2014"	"2014"	484656
	"16 years"	"16"	"California"	"06"	"2015"	"2015"	478412
	"16 years"	"16"	"California"	"06"	"2016"	"2016"	483606
	"16 years"	"16"	"California"	"06"	"2017"	"2017"	509782
	"16 years"	"16"	"California"	"06"	"2018"	"2018"	513902
	"16 years"	"16"	"California"	"06"	"2019"	"2019"	517338
	"16 years"	"16"	"California"	"06"	"2020"	"2020"	525223
	"16 years"	"16"	"Colorado"	"08"	"2011"	"2011"	61958
	"16 years"	"16"	"Colorado"	"08"	"2012"	"2012"	61864
	"16 years"	"16"	"Colorado"	"08"	"2013"	"2013"	61368
	"16 years"	"16"	"Colorado"	"08"	"2014"	"2014"	61564
	"16 years"	"16"	"Colorado"	"08"	"2015"	"2015"	63242
	"16 years"	"16"	"Colorado"	"08"	"2016"	"2016"	64900
	"16 years"	"16"	"Colorado"	"08"	"2017"	"2017"	68965
	"16 years"	"16"	"Colorado"	"08"	"2018"	"2018"	69660
	"16 years"	"16"	"Colorado"	"08"	"2019"	"2019"	69763
	"16 years"	"16"	"Colorado"	"08"	"2020"	"2020"	70050
	"16 years"	"16"	"Connecticut"	"09"	"2011"	"2011"	46624
	"16 years"	"16"	"Connecticut"	"09"	"2012"	"2012"	46499
	"16 years"	"16"	"Connecticut"	"09"	"2013"	"2013"	45619
	"16 years"	"16"	"Connecticut"	"09"	"2014"	"2014"	44434
	"16 years"	"16"	"Connecticut"	"09"	"2015"	"2015"	44865
	"16 years"	"16"	"Connecticut"	"09"	"2016"	"2016"	43700
	"16 years"	"16"	"Connecticut"	"09"	"2017"	"2017"	43663
	"16 years"	"16"	"Connecticut"	"09"	"2018"	"2018"	43249
	"16 years"	"16"	"Connecticut"	"09"	"2019"	"2019"	42672
	"16 years"	"16"	"Connecticut"	"09"	"2020"	"2020"	42376
	"16 years"	"16"	"Delaware"	"10"	"2011"	"2011"	10903
	"16 years"	"16"	"Delaware"	"10"	"2012"	"2012"	10802
	"16 years"	"16"	"Delaware"	"10"	"2013"	"2013"	10496
	"16 years"	"16"	"Delaware"	"10"	"2014"	"2014"	10720
	"16 years"	"16"	"Delaware"	"10"	"2015"	"2015"	10843
	"16 years"	"16"	"Delaware"	"10"	"2016"	"2016"	10987
	"16 years"	"16"	"Delaware"	"10"	"2017"	"2017"	11457
	"16 years"	"16"	"Delaware"	"10"	"2018"	"2018"	11355
	"16 years"	"16"	"Delaware"	"10"	"2019"	"2019"	11354
	"16 years"	"16"	"Delaware"	"10"	"2020"	"2020"	11385
	"16 years"	"16"	"District of Columbia"	"11"	"2011"	"2011"	6788
	"16 years"	"16"	"District of Columbia"	"11"	"2012"	"2012"	6372
	"16 years"	"16"	"District of Columbia"	"11"	"2013"	"2013"	5787
	"16 years"	"16"	"District of Columbia"	"11"	"2014"	"2014"	5321
	"16 years"	"16"	"District of Columbia"	"11"	"2015"	"2015"	4864
	"16 years"	"16"	"District of Columbia"	"11"	"2016"	"2016"	5019
	"16 years"	"16"	"District of Columbia"	"11"	"2017"	"2017"	5895
	"16 years"	"16"	"District of Columbia"	"11"	"2018"	"2018"	5768
	"16 years"	"16"	"District of Columbia"	"11"	"2019"	"2019"	5552
	"16 years"	"16"	"District of Columbia"	"11"	"2020"	"2020"	7061
	"16 years"	"16"	"Florida"	"12"	"2011"	"2011"	221985
	"16 years"	"16"	"Florida"	"12"	"2012"	"2012"	220976
	"16 years"	"16"	"Florida"	"12"	"2013"	"2013"	219324
	"16 years"	"16"	"Florida"	"12"	"2014"	"2014"	219491
	"16 years"	"16"	"Florida"	"12"	"2015"	"2015"	222378
	"16 years"	"16"	"Florida"	"12"	"2016"	"2016"	228119
	"16 years"	"16"	"Florida"	"12"	"2017"	"2017"	246292
	"16 years"	"16"	"Florida"	"12"	"2018"	"2018"	250818
	"16 years"	"16"	"Florida"	"12"	"2019"	"2019"	257806
	"16 years"	"16"	"Florida"	"12"	"2020"	"2020"	262535
	"16 years"	"16"	"Georgia"	"13"	"2011"	"2011"	133443
	"16 years"	"16"	"Georgia"	"13"	"2012"	"2012"	134116
	"16 years"	"16"	"Georgia"	"13"	"2013"	"2013"	133833
	"16 years"	"16"	"Georgia"	"13"	"2014"	"2014"	134963
	"16 years"	"16"	"Georgia"	"13"	"2015"	"2015"	138142
	"16 years"	"16"	"Georgia"	"13"	"2016"	"2016"	142060
	"16 years"	"16"	"Georgia"	"13"	"2017"	"2017"	153614
	"16 years"	"16"	"Georgia"	"13"	"2018"	"2018"	153962
	"16 years"	"16"	"Georgia"	"13"	"2019"	"2019"	154519
	"16 years"	"16"	"Georgia"	"13"	"2020"	"2020"	154112
	"16 years"	"16"	"Hawaii"	"15"	"2011"	"2011"	16221
	"16 years"	"16"	"Hawaii"	"15"	"2012"	"2012"	15831
	"16 years"	"16"	"Hawaii"	"15"	"2013"	"2013"	15076
	"16 years"	"16"	"Hawaii"	"15"	"2014"	"2014"	14919
	"16 years"	"16"	"Hawaii"	"15"	"2015"	"2015"	14976
	"16 years"	"16"	"Hawaii"	"15"	"2016"	"2016"	15348
	"16 years"	"16"	"Hawaii"	"15"	"2017"	"2017"	17379
	"16 years"	"16"	"Hawaii"	"15"	"2018"	"2018"	17494
	"16 years"	"16"	"Hawaii"	"15"	"2019"	"2019"	18250
	"16 years"	"16"	"Hawaii"	"15"	"2020"	"2020"	18781
	"16 years"	"16"	"Idaho"	"16"	"2011"	"2011"	20306
	"16 years"	"16"	"Idaho"	"16"	"2012"	"2012"	20718
	"16 years"	"16"	"Idaho"	"16"	"2013"	"2013"	20787
	"16 years"	"16"	"Idaho"	"16"	"2014"	"2014"	20923
	"16 years"	"16"	"Idaho"	"16"	"2015"	"2015"	21667
