"state","date","season","total_specimens","percap_a","percap_b"
"Idaho",2010-11-20,2010,NA,0,NA
"Idaho",2010-11-27,2010,NA,0,NA
"Idaho",2010-12-04,2010,NA,0,NA
"Idaho",2010-12-11,2010,NA,0,NA
"Idaho",2010-12-18,2010,NA,0,NA
"Idaho",2010-12-25,2010,NA,0,NA
"Idaho",2011-01-01,2010,NA,0,NA
"Idaho",2011-01-08,2010,NA,0,NA
"Idaho",2011-01-15,2010,17,0.974118325503587,0
"Idaho",2011-01-22,2010,26,1.42870687740526,0
"Idaho",2011-01-29,2010,27,1.42870687740526,0.129882443400478
"Idaho",2011-02-05,2010,18,0.71435343870263,0.259764886800956
"Idaho",2011-02-12,2010,18,0.844235882103109,0.129882443400478
"Idaho",2011-02-19,2010,40,1.75341298590646,0.259764886800956
"Idaho",2011-02-26,2010,16,0.779294660402869,0.194823665100717
"Idaho",2011-03-05,2010,14,0.779294660402869,0.0649412217002391
"Idaho",2011-03-12,2010,10,0.324706108501196,0.324706108501196
"Idaho",2011-03-19,2010,15,0.649412217002391,0.194823665100717
"Idaho",2011-03-26,2010,16,0.71435343870263,0.129882443400478
"Idaho",2011-04-02,2010,NA,0,NA
"Idaho",2011-04-09,2010,NA,0,NA
"Idaho",2011-04-16,2010,NA,0,NA
"Idaho",2011-04-23,2010,NA,0,NA
"Idaho",2011-04-30,2010,NA,0,NA
"Idaho",2011-05-07,2010,NA,0,NA
"Idaho",2011-05-14,2010,NA,0,NA
"Idaho",2011-05-21,2010,NA,0,NA
"Idaho",2011-05-28,2010,NA,0,NA
"Idaho",2011-06-04,2010,NA,0,NA
"Idaho",2011-06-11,2010,NA,0,NA
"Idaho",2011-06-18,2010,NA,0,NA
"Idaho",2011-06-25,2010,NA,0,NA
"Idaho",2011-07-02,2010,NA,0,NA
"Idaho",2011-07-09,2010,NA,0,NA
"Idaho",2011-07-16,2010,NA,0,NA
"Idaho",2011-07-23,2010,NA,0,NA
"Idaho",2011-07-30,2010,NA,0,NA
"Idaho",2011-08-06,2010,NA,0,NA
"Idaho",2011-08-13,2010,NA,0,NA
"Idaho",2011-08-20,2010,NA,0,NA
"Idaho",2011-08-27,2010,NA,0,NA
"Idaho",2011-09-03,2010,NA,0,NA
"Idaho",2011-09-10,2010,NA,0,NA
"Idaho",2011-09-17,2010,NA,0,NA
"Idaho",2011-09-24,2010,NA,0,NA
"Idaho",2011-10-01,2010,NA,0,NA
"Idaho",2011-10-08,2010,NA,0,NA
"Idaho",2011-10-15,2011,NA,0,NA
"Idaho",2011-10-22,2011,NA,0,NA
"Idaho",2011-10-29,2011,NA,0,NA
"Idaho",2011-11-05,2011,NA,0,NA
"Idaho",2011-11-12,2011,NA,0,NA
"Idaho",2011-11-19,2011,NA,0,NA
"Idaho",2011-11-26,2011,NA,0,NA
"Idaho",2011-12-03,2011,NA,0,NA
"Idaho",2011-12-10,2011,NA,0,NA
"Idaho",2011-12-17,2011,NA,0,NA
"Idaho",2011-12-24,2011,NA,0,NA
"Idaho",2011-12-31,2011,NA,0,NA
"Idaho",2012-01-07,2011,NA,0,NA
"Idaho",2012-01-14,2011,NA,0,NA
"Idaho",2012-01-21,2011,NA,0,NA
"Idaho",2012-01-28,2011,NA,0,NA
"Idaho",2012-02-04,2011,NA,0,NA
"Idaho",2012-02-11,2011,NA,0,NA
"Idaho",2012-02-18,2011,13,0.128008356385505,0
"Idaho",2012-02-25,2011,NA,0,NA
"Idaho",2012-03-03,2011,10,0.384025069156515,0
"Idaho",2012-03-10,2011,NA,0,NA
"Idaho",2012-03-17,2011,NA,0,NA
"Idaho",2012-03-24,2011,15,0.832054316505781,0
"Idaho",2012-03-31,2011,13,0.512033425542019,0.128008356385505
"Idaho",2012-04-07,2011,24,1.47209609843331,0
"Idaho",2012-04-14,2011,NA,0,NA
"Idaho",2012-04-21,2011,NA,0,NA
"Idaho",2012-04-28,2011,NA,0,NA
"Idaho",2012-05-05,2011,NA,0,NA
"Idaho",2012-05-12,2011,NA,0,NA
"Idaho",2012-05-19,2011,NA,0,NA
"Idaho",2012-05-26,2011,NA,0,NA
"Idaho",2012-06-02,2011,NA,0,NA
"Idaho",2012-06-09,2011,NA,0,NA
"Idaho",2012-06-16,2011,NA,0,NA
"Idaho",2012-06-23,2011,NA,0,NA
"Idaho",2012-06-30,2011,NA,0,NA
"Idaho",2012-07-07,2011,NA,0,NA
"Idaho",2012-07-14,2011,NA,0,NA
"Idaho",2012-07-21,2011,NA,0,NA
"Idaho",2012-07-28,2011,NA,0,NA
"Idaho",2012-08-04,2011,NA,0,NA
"Idaho",2012-08-11,2011,NA,0,NA
"Idaho",2012-08-18,2011,NA,0,NA
"Idaho",2012-08-25,2011,NA,0,NA
"Idaho",2012-09-01,2011,NA,0,NA
"Idaho",2012-09-08,2011,NA,0,NA
"Idaho",2012-09-15,2011,NA,0,NA
"Idaho",2012-09-22,2011,NA,0,NA
"Idaho",2012-09-29,2011,NA,0,NA
"Idaho",2012-10-06,2011,NA,0,NA
"Idaho",2012-10-13,2012,NA,0,NA
"Idaho",2012-10-20,2012,NA,0,NA
"Idaho",2012-10-27,2012,NA,0,NA
"Idaho",2012-11-03,2012,NA,0,NA
"Idaho",2012-11-10,2012,13,0.832054316505781,0
"Idaho",2012-11-17,2012,12,0.704045960120277,0
"Idaho",2012-11-24,2012,15,0.960062672891286,0
"Idaho",2012-12-01,2012,37,2.24014623674633,0
"Idaho",2012-12-08,2012,26,1.66410863301156,0
"Idaho",2012-12-15,2012,24,1.47209609843331,0.0640041781927524
"Idaho",2012-12-22,2012,43,2.24014623674633,0
"Idaho",2012-12-29,2012,54,2.43215877132459,0.640041781927524
"Idaho",2013-01-05,2012,66,3.13620473144487,1.02406685108404
"Idaho",2013-01-12,2012,47,2.08202155460133,0.441640935824525
"Idaho",2013-01-19,2012,53,2.33438780364392,0.567824060345817
"Idaho",2013-01-26,2012,47,1.51419749425551,0.69400718486711
"Idaho",2013-02-02,2012,51,2.14511311686198,0.883281871649049
"Idaho",2013-02-09,2012,40,1.32492280747357,0.946373433909696
"Idaho",2013-02-16,2012,33,0.69400718486711,1.07255655843099
"Idaho",2013-02-23,2012,25,0.69400718486711,0.630915622606464
"Idaho",2013-03-02,2012,26,0.315457811303232,1.07255655843099
"Idaho",2013-03-09,2012,19,0.126183124521293,1.07255655843099
"Idaho",2013-03-16,2012,10,0.0630915622606464,0.567824060345817
"Idaho",2013-03-23,2012,12,0.126183124521293,0.567824060345817
"Idaho",2013-03-30,2012,16,0,0.630915622606464
"Idaho",2013-04-06,2012,NA,0,NA
"Idaho",2013-04-13,2012,NA,0,NA
"Idaho",2013-04-20,2012,NA,0,NA
"Idaho",2013-04-27,2012,NA,0,NA
"Idaho",2013-05-04,2012,NA,0,NA
"Idaho",2013-05-11,2012,NA,0,NA
"Idaho",2013-05-18,2012,NA,0,NA
"Idaho",2013-05-25,2012,NA,0,NA
"Idaho",2013-06-01,2012,NA,0,NA
"Idaho",2013-06-08,2012,NA,0,NA
"Idaho",2013-06-15,2012,NA,0,NA
"Idaho",2013-06-22,2012,NA,0,NA
"Idaho",2013-06-29,2012,NA,0,NA
"Idaho",2013-07-06,2012,NA,0,NA
"Idaho",2013-07-13,2012,NA,0,NA
"Idaho",2013-07-20,2012,NA,0,NA
"Idaho",2013-07-27,2012,NA,0,NA
"Idaho",2013-08-03,2012,NA,0,NA
"Idaho",2013-08-10,2012,NA,0,NA
"Idaho",2013-08-17,2012,NA,0,NA
"Idaho",2013-08-24,2012,NA,0,NA
"Idaho",2013-08-31,2012,NA,0,NA
"Idaho",2013-09-07,2012,NA,0,NA
"Idaho",2013-09-14,2012,NA,0,NA
"Idaho",2013-09-21,2012,NA,0,NA
"Idaho",2013-09-28,2012,NA,0,NA
"Idaho",2013-10-05,2012,NA,0,NA
"Idaho",2013-10-12,2013,NA,0,NA
"Idaho",2013-10-19,2013,NA,0,NA
"Idaho",2013-10-26,2013,NA,0,NA
"Idaho",2013-11-02,2013,NA,0,NA
"Idaho",2013-11-09,2013,NA,0,NA
"Idaho",2013-11-16,2013,NA,0,NA
"Idaho",2013-11-23,2013,NA,0,NA
"Idaho",2013-11-30,2013,NA,0,NA
"Idaho",2013-12-07,2013,NA,0,NA
"Idaho",2013-12-14,2013,12,0.567824060345817,0
"Idaho",2013-12-21,2013,22,1.38801436973422,0
"Idaho",2013-12-28,2013,49,2.96530342625038,0
"Idaho",2014-01-04,2013,105,6.18297310154335,0
"Idaho",2014-01-11,2013,79,3.2347179792468,0
"Idaho",2014-01-18,2013,86,3.54574855417437,0
"Idaho",2014-01-25,2013,62,2.79927517434819,0
"Idaho",2014-02-01,2013,32,1.24412229971031,0.124412229971031
"Idaho",2014-02-08,2013,24,0.808679494811699,0.0622061149855153
"Idaho",2014-02-15,2013,17,0.684267264840668,0
"Idaho",2014-02-22,2013,NA,0,NA
"Idaho",2014-03-01,2013,NA,0,NA
"Idaho",2014-03-08,2013,10,0,0.0622061149855153
"Idaho",2014-03-15,2013,NA,0,NA
"Idaho",2014-03-22,2013,NA,0,NA
"Idaho",2014-03-29,2013,NA,0,NA
"Idaho",2014-04-05,2013,NA,0,NA
"Idaho",2014-04-12,2013,NA,0,NA
"Idaho",2014-04-19,2013,NA,0,NA
"Idaho",2014-04-26,2013,NA,0,NA
"Idaho",2014-05-03,2013,NA,0,NA
"Idaho",2014-05-10,2013,NA,0,NA
"Idaho",2014-05-17,2013,NA,0,NA
"Idaho",2014-05-24,2013,NA,0,NA
"Idaho",2014-05-31,2013,NA,0,NA
"Idaho",2014-06-07,2013,NA,0,NA
"Idaho",2014-06-14,2013,NA,0,NA
"Idaho",2014-06-21,2013,NA,0,NA
"Idaho",2014-06-28,2013,NA,0,NA
"Idaho",2014-07-05,2013,NA,0,NA
"Idaho",2014-07-12,2013,NA,0,NA
"Idaho",2014-07-19,2013,NA,0,NA
"Idaho",2014-07-26,2013,NA,0,NA
"Idaho",2014-08-02,2013,NA,0,NA
"Idaho",2014-08-09,2013,NA,0,NA
"Idaho",2014-08-16,2013,NA,0,NA
"Idaho",2014-08-23,2013,NA,0,NA
"Idaho",2014-08-30,2013,NA,0,NA
"Idaho",2014-09-06,2013,NA,0,NA
"Idaho",2014-09-13,2013,NA,0,NA
"Idaho",2014-09-20,2013,NA,0,NA
"Idaho",2014-09-27,2013,NA,0,NA
"Idaho",2014-10-04,2013,NA,0,NA
"Idaho",2014-10-11,2014,14,0.0622061149855153,0
"Idaho",2014-10-18,2014,14,0,0.0622061149855153
"Idaho",2014-10-25,2014,13,0,0
"Idaho",2014-11-01,2014,13,0.0622061149855153,0
"Idaho",2014-11-08,2014,17,0,0.0622061149855153
"Idaho",2014-11-15,2014,18,0.124412229971031,0
"Idaho",2014-11-22,2014,18,0,0.0622061149855153
"Idaho",2014-11-29,2014,33,0.0622061149855153,0
"Idaho",2014-12-06,2014,14,0.248824459942061,0
"Idaho",2014-12-13,2014,31,0.0622061149855153,0
"Idaho",2014-12-20,2014,39,1.24412229971031,0
"Idaho",2014-12-27,2014,96,3.91898524408746,0
"Idaho",2015-01-03,2014,147,4.41663416397159,0.124412229971031
"Idaho",2015-01-10,2014,196,5.66075646368189,0.186618344956546
"Idaho",2015-01-10,2014,205,5.15323196598867,0.0613479995951032
"Idaho",2015-01-17,2014,199,4.78514396841805,0.245391998380413
"Idaho",2015-01-24,2014,185,4.66244796922784,0.368087997570619
"Idaho",2015-01-31,2014,151,3.00605198016006,0.245391998380413
"Idaho",2015-02-07,2014,144,2.51526798339923,0.18404399878531
"Idaho",2015-02-14,2014,92,0.858871994331445,0.18404399878531
"Idaho",2015-02-21,2014,43,0.674827995546135,0.0613479995951032
"Idaho",2015-02-28,2014,56,0.368087997570619,0.18404399878531
"Idaho",2015-03-07,2014,40,0.306739997975516,0.368087997570619
"Idaho",2015-03-14,2014,37,0.245391998380413,0.368087997570619
"Idaho",2015-03-21,2014,27,0,0.122695999190206
"Idaho",2015-03-28,2014,29,0.0613479995951032,0.122695999190206
"Idaho",2015-04-04,2014,29,0.18404399878531,0.245391998380413
"Idaho",2015-04-11,2014,26,0.0613479995951032,0.245391998380413
"Idaho",2015-04-18,2014,13,0.0613479995951032,0.0613479995951032
"Idaho",2015-04-25,2014,14,0,0
"Idaho",2015-05-02,2014,NA,0,NA
"Idaho",2015-05-09,2014,NA,0,NA
"Idaho",2015-05-16,2014,NA,0,NA
"Idaho",2015-05-23,2014,NA,0,NA
"Idaho",2015-05-30,2014,NA,0,NA
"Idaho",2015-06-06,2014,NA,0,NA
"Idaho",2015-06-13,2014,NA,0,NA
"Idaho",2015-06-20,2014,NA,0,NA
"Idaho",2015-06-27,2014,NA,0,NA
"Idaho",2015-07-04,2014,NA,0,NA
"Idaho",2015-07-11,2014,NA,0,NA
"Idaho",2015-07-18,2014,NA,0,NA
"Idaho",2015-07-25,2014,NA,0,NA
"Idaho",2015-08-01,2014,NA,0,NA
"Idaho",2015-08-08,2014,NA,0,NA
"Idaho",2015-08-15,2014,NA,0,NA
"Idaho",2015-08-22,2014,NA,0,NA
"Idaho",2015-08-29,2014,NA,0,NA
"Idaho",2015-09-05,2014,NA,0,NA
"Idaho",2015-09-12,2014,NA,0,NA
"Idaho",2015-09-19,2014,NA,0,NA
"Idaho",2015-09-26,2014,NA,0,NA
"Idaho",2015-10-03,2014,NA,0,NA
"Idaho",2015-10-10,2015,11,0,0
"Idaho",2015-10-17,2015,NA,NA,NA
"Idaho",2015-10-24,2015,22,0,0
"Idaho",2015-10-31,2015,18,0,0
"Idaho",2015-11-07,2015,17,0,0.0613479995951032
"Idaho",2015-11-14,2015,32,0,0
"Idaho",2015-11-21,2015,19,0,0
"Idaho",2015-11-28,2015,26,0.0613479995951032,0
"Idaho",2015-12-05,2015,43,0.306739997975516,0.122695999190206
"Idaho",2015-12-12,2015,37,0.122695999190206,0.0613479995951032
"Idaho",2015-12-19,2015,NA,NA,NA
"Idaho",2015-12-26,2015,NA,NA,NA
"Idaho",2016-01-02,2015,NA,NA,NA
"Idaho",2016-01-09,2015,12,0.181544324954659,0
"Idaho",2016-01-16,2015,NA,NA,NA
"Idaho",2016-01-23,2015,NA,NA,NA
"Idaho",2016-01-30,2015,20,0,0.181544324954659
"Idaho",2016-02-06,2015,23,0.121029549969773,0.121029549969773
"Idaho",2016-02-13,2015,35,0.181544324954659,0.665662524833751
"Idaho",2016-02-20,2015,40,0.484118199879091,0.544632974863978
"Idaho",2016-02-27,2015,38,0.302573874924432,0.121029549969773
"Idaho",2016-03-05,2015,50,1.02875117474307,0.302573874924432
"Idaho",2016-03-12,2015,46,0.786692074803524,0.0605147749848864
"Idaho",2016-03-19,2015,33,0.484118199879091,0.121029549969773
"Idaho",2016-03-26,2015,47,0.605147749848864,0.665662524833751
"Idaho",2016-04-02,2015,17,0.0605147749848864,0.121029549969773
"Idaho",2016-04-09,2015,NA,NA,NA
"Idaho",2016-04-16,2015,NA,NA,NA
"Idaho",2016-04-23,2015,NA,NA,NA
"Idaho",2016-04-30,2015,NA,NA,NA
"Idaho",2016-05-07,2015,NA,NA,NA
"Idaho",2016-05-14,2015,NA,NA,NA
"Idaho",2016-05-21,2015,NA,NA,NA
"Idaho",2016-05-28,2015,NA,NA,NA
"Idaho",2016-06-04,2015,NA,NA,NA
"Idaho",2016-06-11,2015,NA,NA,NA
"Idaho",2016-06-18,2015,NA,NA,NA
"Idaho",2016-06-25,2015,NA,NA,NA
"Idaho",2016-07-02,2015,NA,NA,NA
"Idaho",2016-07-09,2015,NA,NA,NA
"Idaho",2016-07-16,2015,NA,NA,NA
"Idaho",2016-07-23,2015,NA,NA,NA
"Idaho",2016-07-30,2015,NA,NA,NA
"Idaho",2016-08-06,2015,NA,NA,NA
"Idaho",2016-08-13,2015,NA,NA,NA
"Idaho",2016-08-20,2015,NA,NA,NA
"Idaho",2016-08-27,2015,NA,NA,NA
"Idaho",2016-09-03,2015,NA,NA,NA
"Idaho",2016-09-10,2015,NA,NA,NA
"Idaho",2016-09-17,2015,NA,NA,NA
"Idaho",2016-09-24,2015,NA,NA,NA
"Idaho",2016-10-01,2015,NA,NA,NA
"Idaho",2016-10-08,2016,13,0,0
"Idaho",2016-10-15,2016,15,0,0
"Idaho",2016-10-22,2016,16,0,0
"Idaho",2016-10-29,2016,22,0,0
"Idaho",2016-11-05,2016,30,0,0
"Idaho",2016-11-12,2016,29,0,0
"Idaho",2016-11-19,2016,36,0.121029549969773,0
"Idaho",2016-11-26,2016,57,0.302573874924432,0
"Idaho",2016-12-03,2016,44,0.181544324954659,0
"Idaho",2016-12-10,2016,50,0.363088649909319,0
"Idaho",2016-12-17,2016,56,0.484118199879091,0
"Idaho",2016-12-24,2016,87,1.81544324954659,0
"Idaho",2016-12-31,2016,106,2.11801712447103,0
"Idaho",2017-01-07,2016,150,2.14942696874076,0
"Idaho",2017-01-14,2016,170,2.26883957811525,0
"Idaho",2017-01-21,2016,146,1.67177653124282,0
"Idaho",2017-01-28,2016,125,1.97030805467903,0
"Idaho",2017-02-04,2016,120,1.19412609374487,0
"Idaho",2017-02-11,2016,112,1.13441978905763,0
"Idaho",2017-02-18,2016,91,1.01500717968314,0
"Idaho",2017-02-25,2016,77,0.955300874995895,0
"Idaho",2017-03-04,2016,56,0.477650437497948,0
"Idaho",2017-03-11,2016,67,0.417944132810704,0
"Idaho",2017-03-18,2016,77,0.716475656246921,0.0597063046872434
"Idaho",2017-03-25,2016,37,0.358237828123461,0.0597063046872434
"Idaho",2017-04-01,2016,51,0.17911891406173,0
"Idaho",2017-04-08,2016,29,0.119412609374487,0.119412609374487
"Idaho",2017-04-15,2016,36,0.119412609374487,0
"Idaho",2017-04-22,2016,37,0.17911891406173,0.238825218748974
"Idaho",2017-04-29,2016,15,0.0597063046872434,0
"Idaho",2017-05-06,2016,15,0,0.119412609374487
"Idaho",2017-05-13,2016,15,0,0
"Idaho",2017-05-20,2016,15,0,0
"Idaho",2017-05-27,2016,NA,NA,NA
"Idaho",2017-06-03,2016,NA,NA,NA
"Idaho",2017-06-10,2016,NA,NA,NA
"Idaho",2017-06-17,2016,NA,NA,NA
"Idaho",2017-06-24,2016,NA,NA,NA
"Idaho",2017-07-01,2016,NA,NA,NA
"Idaho",2017-07-08,2016,NA,NA,NA
"Idaho",2017-07-15,2016,NA,NA,NA
"Idaho",2017-07-22,2016,NA,NA,NA
"Idaho",2017-07-29,2016,NA,NA,NA
"Idaho",2017-08-05,2016,NA,NA,NA
"Idaho",2017-08-12,2016,NA,NA,NA
"Idaho",2017-08-19,2016,NA,NA,NA
"Idaho",2017-08-26,2016,NA,NA,NA
"Idaho",2017-09-02,2016,NA,NA,NA
"Idaho",2017-09-09,2016,NA,NA,NA
"Idaho",2017-09-16,2016,NA,NA,NA
"Idaho",2017-09-23,2016,18,0.0597063046872434,0
"Idaho",2017-09-30,2016,18,0.0597063046872434,0
"Idaho",2017-10-07,2017,34,0,0
"Idaho",2017-10-14,2017,36,0,0
"Idaho",2017-10-21,2017,40,0,0
"Idaho",2017-10-28,2017,44,0,0.119412609374487
"Idaho",2017-11-04,2017,48,0,0.0597063046872434
"Idaho",2017-11-11,2017,59,0.119412609374487,0.0597063046872434
"Idaho",2017-11-18,2017,55,0.238825218748974,0.119412609374487
"Idaho",2017-11-25,2017,79,0.238825218748974,0.238825218748974
"Idaho",2017-12-02,2017,91,0.477650437497948,0.417944132810704
"Idaho",2017-12-09,2017,103,0.656769351559678,0.298531523436217
"Idaho",2017-12-16,2017,124,1.3732450078066,0.477650437497948
"Idaho",2017-12-23,2017,162,1.67177653124282,1.01500717968314
"Idaho",2017-12-30,2017,232,2.7464900156132,1.97030805467903
"Idaho",2018-01-06,2017,252,2.47480559518191,2.06233799598492
"Idaho",2018-01-13,2017,214,3.00512107986374,0.766011255651543
"Idaho",2018-01-20,2017,238,3.29974079357588,0.530315484681837
"Idaho",2018-01-27,2017,192,1.47309856856066,0.471391541939411
"Idaho",2018-02-03,2017,173,1.1195549121061,0.883859141136395
"Idaho",2018-02-10,2017,150,0.766011255651543,0.707087312909116
"Idaho",2018-02-17,2017,151,0.707087312909116,0.64816337016669
"Idaho",2018-02-24,2017,110,0.294619713712132,0.530315484681837
"Idaho",2018-03-03,2017,129,0.530315484681837,0.235695770969705
"Idaho",2018-03-10,2017,94,0.176771828227279,0.766011255651543
"Idaho",2018-03-17,2017,90,0.0589239427424264,0.64816337016669
"Idaho",2018-03-24,2017,91,0.353543656454558,0.766011255651543
"Idaho",2018-03-31,2017,82,0.530315484681837,0.64816337016669
"Idaho",2018-04-07,2017,95,0.530315484681837,0.353543656454558
"Idaho",2018-04-14,2017,77,0.294619713712132,0.353543656454558
"Idaho",2018-04-21,2017,67,0.117847885484853,0.117847885484853
"Idaho",2018-04-28,2017,39,0,0.176771828227279
"Idaho",2018-05-05,2017,37,0,0.0589239427424264
"Idaho",2018-05-12,2017,32,0,0
"Idaho",2018-05-19,2017,23,0,0.0589239427424264
"Idaho",2018-05-26,2017,NA,NA,NA
"Idaho",2018-06-02,2017,NA,NA,NA
"Idaho",2018-06-09,2017,NA,NA,NA
"Idaho",2018-06-16,2017,NA,NA,NA
"Idaho",2018-06-23,2017,NA,NA,NA
"Idaho",2018-06-30,2017,NA,NA,NA
"Idaho",2018-07-07,2017,NA,NA,NA
"Idaho",2018-07-14,2017,NA,NA,NA
"Idaho",2018-07-21,2017,NA,NA,NA
"Idaho",2018-07-28,2017,NA,NA,NA
"Idaho",2018-08-04,2017,NA,NA,NA
"Idaho",2018-08-11,2017,NA,NA,NA
"Idaho",2018-08-18,2017,NA,NA,NA
"Idaho",2018-08-25,2017,NA,NA,NA
"Idaho",2018-09-01,2017,NA,NA,NA
"Idaho",2018-09-08,2017,NA,NA,NA
"Idaho",2018-09-15,2017,NA,NA,NA
"Idaho",2018-09-22,2017,NA,NA,NA
"Idaho",2018-09-29,2017,NA,NA,NA
"Idaho",2018-10-06,2018,24,0,0
"Idaho",2018-10-13,2018,30,0.0589239427424264,0
"Idaho",2018-10-20,2018,46,0.0589239427424264,0
"Idaho",2018-10-27,2018,43,0,0
"Idaho",2018-11-03,2018,33,0,0
"Idaho",2018-11-10,2018,44,0,0
"Idaho",2018-11-17,2018,56,0.117847885484853,0.0589239427424264
"Idaho",2018-11-24,2018,74,0.0589239427424264,0
"Idaho",2018-12-01,2018,94,0,0
"Idaho",2018-12-08,2018,75,0.0589239427424264,0
"Idaho",2018-12-15,2018,67,0.0589239427424264,0
"Idaho",2018-12-22,2018,83,0.294619713712132,0
"Idaho",2018-12-29,2018,152,1.29632674033338,0.117847885484853
"Idaho",2019-01-05,2018,127,1.4541317408458,0
"Idaho",2019-01-12,2018,148,0.988809583775147,0
"Idaho",2019-01-19,2018,178,2.55927186388862,0.116330539267664
"Idaho",2019-01-26,2018,202,2.73376767279011,0.0581652696338322
"Idaho",2019-02-02,2018,202,2.32661078535329,0
"Idaho",2019-02-09,2018,180,1.97761916755029,0.174495808901497
"Idaho",2019-02-16,2018,154,2.09394970681796,0.116330539267664
"Idaho",2019-02-23,2018,157,2.55927186388862,0
"Idaho",2019-03-02,2018,138,1.4541317408458,0.174495808901497
"Idaho",2019-03-09,2018,144,1.91945389791646,0.0581652696338322
"Idaho",2019-03-16,2018,147,2.79193294242394,0.174495808901497
"Idaho",2019-03-23,2018,141,2.15211497645179,0.0581652696338322
"Idaho",2019-03-30,2018,103,1.16330539267664,0
"Idaho",2019-04-06,2018,111,0.930644314141315,0.0581652696338322
"Idaho",2019-04-13,2018,94,0.407156887436825,0.116330539267664
"Idaho",2019-04-20,2018,78,0.0581652696338322,0.116330539267664
"Idaho",2019-04-27,2018,57,0.0581652696338322,0
"Idaho",2019-05-04,2018,NA,NA,NA
"Idaho",2019-05-11,2018,NA,NA,NA
"Idaho",2019-05-18,2018,NA,NA,NA
"Idaho",2019-05-25,2018,NA,NA,NA
"Idaho",2019-06-01,2018,NA,NA,NA
"Idaho",2019-06-08,2018,NA,NA,NA
"Idaho",2019-06-15,2018,NA,NA,NA
"Idaho",2019-06-22,2018,NA,NA,NA
"Idaho",2019-06-29,2018,NA,NA,NA
"Idaho",2019-07-06,2018,NA,NA,NA
"Idaho",2019-07-13,2018,NA,NA,NA
"Idaho",2019-07-20,2018,NA,NA,NA
"Idaho",2019-07-27,2018,NA,NA,NA
"Idaho",2019-08-03,2018,NA,NA,NA
"Idaho",2019-08-10,2018,NA,NA,NA
"Idaho",2019-08-17,2018,NA,NA,NA
"Idaho",2019-08-24,2018,NA,NA,NA
"Idaho",2019-08-31,2018,NA,NA,NA
"Idaho",2019-09-07,2018,NA,NA,NA
"Idaho",2019-09-14,2018,NA,NA,NA
"Idaho",2019-09-21,2018,NA,NA,NA
"Idaho",2019-09-28,2018,NA,NA,NA
"Idaho",2019-10-05,2019,59,0,0
"Idaho",2019-10-12,2019,60,0.0581652696338322,0.116330539267664
"Idaho",2019-10-19,2019,70,0.174495808901497,0.116330539267664
"Idaho",2019-10-26,2019,71,0.581652696338322,0.0581652696338322
"Idaho",2019-11-02,2019,95,0.174495808901497,0.116330539267664
"Idaho",2019-11-09,2019,62,0,0.116330539267664
"Idaho",2019-11-16,2019,71,0.0581652696338322,0.290826348169161
"Idaho",2019-11-23,2019,82,0,0.232661078535329
"Idaho",2019-11-30,2019,90,0.0581652696338322,0.639817965972154
"Idaho",2019-12-07,2019,128,0.174495808901497,0.988809583775147
"Idaho",2019-12-14,2019,96,0,1.22147066231048
"Idaho",2019-12-21,2019,127,0.0581652696338322,1.39596647121197
"Idaho",2019-12-28,2019,144,0.232661078535329,1.68679281938113
"Idaho",2020-01-04,2019,133,0.229709079193928,1.09111812617116
"Idaho",2020-01-11,2019,117,0.28713634899241,0.803981777178748
"Idaho",2020-01-18,2019,99,0.114854539596964,0.401990888589374
"Idaho",2020-01-25,2019,115,0.401990888589374,0.344563618790892
"Idaho",2020-02-01,2019,105,0.861409046977229,0.057427269798482
"Idaho",2020-02-08,2019,114,0.229709079193928,0.172281809395446
"Idaho",2020-02-15,2019,89,0.516845428186338,0.28713634899241
